Unnamed: 0,text,label,clean_text
10818,"`Interesting' to see someone of the same radio outfit to praise this figure , while there was an amazing show dedicated to uncovering the facts regarding this anti-German filth .",1,interest see someon radio outfit prais figur amaz show dedic uncov fact regard antigerman filth
10819,Are you a Jew ?,0,jew
10820,I 'm beginning to wonder with all your posts defending the greatest race-traitor and puppet-of-Jewry that Great Britain has ever produced .,1,begin wonder post defend greatest racetraitor puppetofjewri great britain ever produc
10821,11,0,
10822,"I think if there are cases of infected people in your area , then yeah Id take them out of school .",1,think case infect peopl area yeah id take school
10823,"Probably be a good idea to call your kid 's teachers and find out what they are learning about so you dont cause your kids to fall behind in their classwork though , and it will send a message to the school that you dont intend to not educate your kids which might get them off your back a bit .",0,probabl good idea call kid teacher find learn dont caus kid fall behind classwork though send messag school dont intend educ kid might get back bit
10824,The lesbian student will probably find a jew lawyer and sue for violating her civil rights.That 's a common jew tactic .,1,lesbian student probabl find jew lawyer sue violat civil rightsthat common jew tactic
10825,I sure hope they do that with mine because I have a mental block to all math past adding and subtracting !,0,sure hope mine mental block math past ad subtract
10826,"I did ok with my first year of algebra in college ; however , I do know that it is going to get harder !",0,ok first year algebra colleg howev know go get harder
10827,Susan,0,susan
10828,Who said the Bible was written by the Jews of today ?,0,said bibl written jew today
10829,Only they do and all their brainwash followers .,1,brainwash follow
10830,Old Bible scholars beleive the Bible was written by White Germanic people .,0,old bibl scholar beleiv bibl written white german peopl
10831,The 1st time Jews were even talked about in the Bible was in I Kings and they are at war tring to kill God 's people ( the Hebrews ) .,0,st time jew even talk bibl king war tring kill god peopl hebrew
10832,How can the Jews be the same as God 's people when they are tring to kill them ?,1,jew god peopl tring kill
10833,The word Jews was not even in old text Bibles .,0,word jew even old text bibl
10834,Most Bibles never used the word Jew untill the late 1700 's .,0,bibl never use word jew until late
10835,The word Jew also had many different meanings in the old days .,0,word jew also mani differ mean old day
10836,A good book to read on this is a Bible Conderence .,0,good book read bibl conder
10837,The word Jew has changed all throughout history .,0,word jew chang throughout histori
10838,"The word Jew mean a tribe from Jueda , the word Jew then meant a person living in Jueda , and then it meant a race of people .",0,word jew mean tribe jueda word jew meant person live jueda meant race peopl
10839,The Jews of today have only been a `` race '' since about 1000 AD called Jews .,0,jew today race sinc ad call jew
10840,Kinda proves they are n't the Herbrews of the Bible .,0,kinda prove nt herbrew bibl
10841,Not once in the Bible are Jesus or God 's people ever called a Jew .,0,bibl jesu god peopl ever call jew
10842,"The only time Jesus is called a Jew , is when the Jews are mocking him on his trail .",0,time jesu call jew jew mock trail
10843,"The Jews are called the antichrist , children of Satan , liars , thieves , and murderers throughout the whole Bible .",0,jew call antichrist children satan liar thiev murder throughout whole bibl
10844,"I would say more , but I will be bending SF rules .",0,would say bend sf rule
10845,I'm going to post this one a bit early just in case .,0,im go post one bit earli case
10846,Not to mention the fact that I had never heard of it anywhere before .,0,mention fact never heard anywher
10847,"Nothing special , just a brand spanking new word for me .",0,noth special brand spank new word
10848,"Main Entry : epis · tro · phe Pronunciation : i- ' pis-tr & - ( "" ) fE Function : noun Etymology : Greek epistrophE , literally , turning about , from epi - + strophE turning -- more at STROPHE : repetition of a word or expression at the end of successive phrases , clauses , sentences , or verses especially for rhetorical or poetic effect ( as Lincoln 's `` of the people , by the people , for the people '' ) -- compare ANAPHORA",0,main entri epi tro phe pronunci pistr fe function noun etymolog greek epistroph liter turn epi stroph turn stroph repetit word express end success phrase claus sentenc vers especi rhetor poetic effect lincoln peopl peopl peopl compar anaphora
10849,"With that many groups under the same AO , I wonder how much toe stepping is going to occur ... hope none of our own people get hurt .",0,mani group ao wonder much toe step go occur hope none peopl get hurt
10850,I eventually came to the conclusion that jews behave more like a criminal syndicate than any respectable religion .,1,eventu came conclus jew behav like crimin syndic respect religion
10851,This would explain their need to get their people inside every organization including christian churches and force themselves into power positions no matter the cost to anyone else .,0,would explain need get peopl insid everi organ includ christian church forc power posit matter cost anyon els
10852,"For those of us who have dealt directly with jews , its not very different than having dealt with the mafia .",0,us dealt directli jew differ dealt mafia
10853,Surely at this point you had a duty to call him out amongst all the other guests for that vile remark ?!,0,sure point duti call amongst guest vile remark
10854,"So, water is actually heavier than liquefied dino-dong .",0,water actual heavier liquefi dinodong
10855,And still water ends up on the top and oil on the bottom .,0,still water end top oil bottom
10856,"And all those holes below 40,000 feet are filled with oil instead of water .",0,hole feet fill oil instead water
10857,"Well , there goes the dino-dong theory , down the memory , I mean the water hole ... sorry",0,well goe dinodong theori memori mean water hole sorri
10858,I think the final bills should be online at least a month before they are scheduled for a vote .,0,think final bill onlin least month schedul vote
10859,That is transparency .,0,transpar
10860,"i've seen it , the whole thing and i remember the part where he started to talk about BLACK MALES and showed a bunch of these news clips saying `` the suspect is a black male '' etc. acting like we are suppose to feel sorry for them and they are all innocent. and like you said , i don`t think one black person was interviewed ...",0,ive seen whole thing rememb part start talk black male show bunch news clip say suspect black male etc act like suppos feel sorri innoc like said dont think one black person interview
10861,I lived in Tulsa awhile back right down from the airport .,0,live tulsa awhil back right airport
10862,I was n't there too long but long enough to hate that place .,0,nt long long enough hate place
10863,Be safe .,0,safe
10864,"I concur with you totally , it 's a sick county I live in .",0,concur total sick counti live
10865,They said that statistics show that by the year 2011 Espanol will be the main spoken laungage .,0,said statist show year espanol main spoken laungag
10866,Teach him to be proud of his white heritage and let him know that acting like a wigger is demoralising him ...,0,teach proud white heritag let know act like wigger demoralis
